unique_id,metric,AutoARIMA,AutoETS,CES,AutoRegressive,MSTL,HoltWinters,AutoTheta,ADIDA,CrostonClassic,CrostonOptimized,CrostonSBA,IMAPA,SES,SESOpt,NHITS,NBEATS,TFT,TiDE,DeepAR,DeepAR-median,DeepAR-lo-90,DeepAR-lo-80,DeepAR-hi-80,DeepAR-hi-90,AutoNHITS,AutoPatchTST,AutoTimesNet,Chronos_tiny,Chronos_mini,Chronos_small
16_1600_99,smape,0.2309463676677023,0.2540288495477254,0.23478889967663955,0.16383925722224596,0.27544266696712216,0.37403222415305604,0.3566029939770467,0.1794944937773428,0.620942146054163,0.10356825582196451,0.6363310295200995,0.24135244066076178,0.3023602201883307,0.2536889807352968,0.23835627614846724,0.21518719669174483,0.31788341015811306,0.2992291072183009,0.24718138597171418,0.24245409293908887,0.1865537765264853,0.17282862415553152,0.3344682407557358,0.3618328808614804,0.22333269575933123,0.29409645585337885,0.18544131258980856,0.5625770568931681,0.5807247111592392,0.725593173128727
16_1603_16,smape,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.9999999773437461,1.0,0.9999971833053536,1.0,0.9999997142425755,0.9999995835336499,1.0,1.0,0.9999932604994486,0.999989798056806,0.999999925597646,0.9999999992570676,1.0,0.9999999999995683,0.9999999999995683,0.9999999999995683
16_1603_2,smape,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16_1608_14,smape,0.0,0.0,0.010898891399318614,0.06036240154673207,0.0492695559620803,0.07577045793299461,0.06440846961945443,0.13457500366044958,0.8215633872712657,0.28227240557594796,0.8297256383997398,0.07918317315035896,0.0018785222291796799,7.902750184983704e-17,0.010150473859025944,0.06677689952573812,0.3359542411461312,0.33213821267738486,0.33548675900180297,0.32111329183130144,0.7498176738487844,0.5603591245704361,0.161140342002898,0.1516278253826303,0.023911773963408232,1.5333261986124012e-05,0.0002521713742929479,0.0006977105323720067,0.0006977105323720067,0.0006977105323720067
16_1608_16,smape,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16_1609_16,smape,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16_1609_2,smape,0.3435847042734648,0.4112417181293672,0.4112835192226271,0.4705069772352245,0.42189938807830796,0.37134749242265536,0.34485102725185435,0.4271561017224601,0.8226521876038188,0.5365093842148345,0.8306440914951569,0.40265293603507213,0.40328110474660633,0.41127592684591097,0.34916650513960656,0.3739997432712439,0.4385005181346284,0.6528640508888924,0.49318404118622455,0.48766060615694085,0.7333060975628333,0.6408472864407369,0.3671337615305583,0.32453230966844104,0.370130674774481,0.3522162306801113,0.5198430380714809,0.3447095414482646,0.9530468892056709,0.9999999929360855
16_1609_74,smape,0.0047578602033712955,0.025157956217799315,0.04111273777827012,0.08047897614902927,0.03853705273263646,0.2625877844495973,0.00885244978873311,0.4341085042770739,0.8813076782936322,0.4904901540049639,0.8869056444078735,0.3041303235847547,0.10895649244720243,0.06922726428568343,0.0756393320250919,0.08392871685733301,0.10336309950326306,0.38435958881053867,0.12370900076303798,0.12538678981613227,0.2710786383638518,0.22667015542197036,0.057829666144523686,0.06328708555392794,0.0818697692377549,0.07183123797956001,0.25180822065825015,0.08990223513672599,0.24064257386204718,0.15255229816307841
16_1611_16,smape,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16_1611_2,smape,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16_1700_16,smape,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16_1704_1,smape,0.3684713481210189,1.0,0.9951039149773308,0.6358822270156116,0.5688027739654914,0.483277790463126,1.0,0.5607757720322852,0.40138544996292014,0.40138570954224306,0.406664484872,0.6404438621198573,0.924071275358319,0.9999754638773876,1.0,1.0,0.9448155672522935,0.8407762467458864,0.9939260476156428,0.9926023742018247,1.0,1.0,0.9028338414761803,0.8687813872825757,1.0,0.9999999999787494,0.9644323050704726,0.999999988186055,0.999999988186055,0.999999988186055
16_1705_27,smape,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17_1000_27,smape,0.5808499498024133,0.4843834572926293,0.6634779783106931,0.5993930571252143,0.38374062723208685,0.42438700766444803,0.29809707765108556,0.5021205943266297,0.6600216790432711,0.5588130911102257,0.6733184401509407,0.49899828423499515,0.5512312838190195,0.4840014819177762,1.0,0.9877234278329546,0.929057036998673,0.8234014217321838,0.8455425657219241,0.8524001484335212,1.0,0.9901728803203256,0.7020402738355144,0.6471777713924235,1.0,0.998557050909875,0.959581724354432,0.8332604161133019,0.9999999918738145,0.9999999918738145
17_1000_56,smape,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17_1000_6,smape,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17_1000_63,smape,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
