unique_id,metric,AutoARIMA,AutoETS,CES,AutoRegressive,MSTL,HoltWinters,AutoTheta,ADIDA,CrostonClassic,CrostonOptimized,CrostonSBA,IMAPA,SES,SESOpt,NHITS,NBEATS,TFT,TiDE,DeepAR,DeepAR-median,DeepAR-lo-90,DeepAR-lo-80,DeepAR-hi-80,DeepAR-hi-90,AutoNHITS,AutoPatchTST,AutoTimesNet,Chronos_tiny,Chronos_mini,Chronos_small
13_1109_53,cfe,13334.67345846491,13335.757198696258,-12494.150096120313,154107.01268769556,132149.02282616816,429567.93780122156,-52014.72649544437,204138.92987182003,470231.2520143832,204138.92987182003,406495.70222135796,204138.92987182003,73443.8970209636,13455.048557741451,5977.506153879687,-1359.6657211203128,13533.318653879687,366153.4905288797,48514.72490387969,40393.55302887969,-220650.6735336203,-114862.68134612031,228245.1780288797,277583.4749038797,104957.64677887969,47452.64677887969,56511.50615387969,24144.240528879687,76423.34990387969,160069.9436538797
13_1611_53,cfe,0.0,0.0,0.0,0.0,-3.197442310920451e-14,0.0,1.0658141036401503e-14,0.0,0.0,0.0,-3.7762543675782183,0.0,0.0,0.0,0.0012531330549592212,0.02175331616042797,-0.38970374560715015,-0.3404846141374236,-1.1232719371354705,-1.1089801738298064,-2.3044013927018767,-2.0002269694841033,-0.39533042407394703,-0.2370014140641814,-0.011640543702853279,0.00018501782058422123,-0.6241455028092986,-0.2214832255876189,-0.08305739856125172,-0.2214832255876189
14_1000_77,cfe,3785178.0162920617,29637162.400340628,14318171.880883079,4147839.52275216,27442105.8223064,39887306.48216744,52082206.74358803,35650911.759994015,13692902.79243609,35650911.759994015,10804719.94685844,35650911.759994015,33337804.8525048,12982372.079208475,562884.880883079,5152447.880883079,4777687.880883079,32205788.88088308,5735419.880883079,6680643.880883079,-20035043.36911692,-12729337.619116921,26324575.88088308,32177493.88088308,21580766.88088308,12662808.880883079,3170366.880883079,-12653990.119116921,-12921748.119116921,-13457261.119116921
14_1000_78,cfe,-1154868459.7079327,414928951.88163126,478778510.3729162,548857351.3746097,1377336041.234196,1740563535.7006907,411565331.3857336,1737742228.0649128,825192086.4816145,1737742228.0649128,640231526.0761795,1737742228.0649128,1647719034.865077,411581800.5673927,-414154673.62708384,382914126.3729162,409293006.3729162,1582404942.3729162,624724366.3729162,560431054.3729162,-1034083160.6270838,-534460753.6270838,1601005134.3729162,2003517134.3729162,179881550.37291616,721227086.3729162,416982606.3729162,463330958.3729162,108573326.37291616,-95083825.62708378
14_1000_79,cfe,295743580.8272958,295782719.70819306,285719148.8784938,249844882.1747059,671759336.7421678,513104588.33286685,318596248.4486896,473950526.8742925,242580342.6222136,473950526.8742925,205651588.53502762,473950526.8742925,474919306.1040993,299661100.88864887,223908940.8784938,310164892.8784938,302684268.8784938,439791228.8784938,313565244.8784938,309043324.8784938,101016700.87849379,160848348.8784938,500058188.8784938,616477084.8784938,326822140.8784938,338901564.8784938,254070956.8784938,37144156.878493786,15717764.878493786,175785452.8784938
14_1109_53,cfe,502363.78097932297,361860.482233831,336838.8162698609,502363.78097932297,-235634.56094376682,737954.5338213713,419378.1721903967,699361.1211807413,474509.6549159567,696282.503109778,432902.2590774019,699361.1211807413,548163.0361857458,361943.9041452221,405333.0818948609,364385.9725198609,368622.4256448609,907057.8006448608,441647.6287698609,429927.1131448609,-105581.5470113891,26652.671738610894,960528.0818948608,1215887.5818948608,352139.2850198609,425371.6912698609,-2728694.043105139,-251775.30145994498,375259.1131448609,328435.1131448609
14_1212_53,cfe,-12412.311567431276,-72652.19914631343,-78557.42710377081,-23176.3653955344,-5766.318112283987,-12587.258155075144,-69285.07630270411,-58568.18146436769,-37224.175872918204,-56538.33150068758,-40743.14053407021,-58568.18146436769,-72979.5467342913,-73404.57442476606,-62714.80308033331,-62751.53940845831,-51662.36362720831,-36031.93003345831,-27448.90464283331,-28552.30698658331,-119541.38254810675,-97045.66086841925,35785.93129466669,64478.34145091669,-64539.67515064581,-60810.58042408331,-58870.94956470831,-96959.85923267706,-62092.86655689581,-59890.739512218075
14_1303_53,cfe,-76446.46631168973,15124.896534083266,-39501.58447453202,-70769.83277685603,-79866.96371040626,-51029.12054324278,35482.271247535275,19064.672090684617,-38179.21749915174,4867.614658446604,-56191.48194167079,19064.672090684617,18836.941795701074,21488.575180572137,-59874.77978703202,-63694.32666203202,-67390.80322453202,12365.587400467979,-14467.264162032021,-18324.25634953202,-276335.08838078205,-187683.79150578202,146040.60302546798,201990.46240046798,-81217.89306828202,-59945.69384953202,-87695.45947453202,-39763.78759953202,-145217.18213078202,-30231.25634953202
14_1408_53,cfe,14242.83847660767,-4250.595875023733,-14638.163892910714,14242.83847660767,-4581.935754770595,-55818.76420895637,-891.8712298140308,961.5513055749616,9511.137437110403,961.5513055749616,-1619.9752856406703,961.5513055749616,178.36419393079996,961.5435374521039,-4251.374830410714,-4020.863111660714,-2824.007642910714,1609.175950839286,-111.33967416071391,-323.3396741607139,-13300.089674160714,-9008.742017910714,8369.597825839286,12546.765794589286,-3872.691236660714,-3195.742017910714,-7311.347486660714,-9402.835767910714,24337.656419589286,-4341.761549160714
14_1410_53,cfe,23996.041401541734,23909.141796780576,28204.154911556572,23485.84737153288,11403.048419511582,44573.35715915983,58588.77493008884,41671.39992325031,14092.414794320564,41671.39992325031,4481.183440807366,41671.39992325031,35633.45936785737,35075.3540588452,30104.139286556572,28482.740849056572,29670.986942806572,82495.04553655657,32179.467411556572,31829.287724056572,22742.154911556572,25696.022099056572,39025.81506780657,42702.80334905657,5849.975224056576,31334.928349056572,40677.35022405657,23032.803349056572,46001.92444280657,38222.06116155657
