unique_id,ds,y,AutoARIMA,AutoETS,CES,AutoRegressive,MSTL,HoltWinters,AutoTheta,ADIDA,CrostonClassic,CrostonOptimized,CrostonSBA,IMAPA,SES,SESOpt,NHITS,NBEATS,TFT,TiDE,DeepAR,DeepAR-median,DeepAR-lo-90,DeepAR-lo-80,DeepAR-hi-80,DeepAR-hi-90,AutoNHITS,AutoPatchTST,AutoTimesNet,Chronos_tiny,Chronos_mini,Chronos_small
17_1000_5,2023-12-01,276514.42784954887,134770840.51262268,134985542.7871929,257737424.0,136135324.8087091,63126545.945663154,135953532.17291442,278666372.6589136,170617756.7717519,156779357.75824636,155813151.48276985,148940389.87033403,170617756.7717519,136062805.69036847,127742919.65658031,-7303041.5,1988109.0,270885.7,180959600.0,582184.7,587833.56,305849.8,356310.97,768940.3,908410.94,-50997216.0,-529600.0,-36526720.0,1.882727026939392,1.882727026939392,1.882727026939392
17_1000_5,2024-01-01,14933343.552113634,134770840.51262268,134985542.7871929,267127728.0,134475454.40372834,346552353.58828855,334556789.06450915,289869613.325709,170617756.7717519,156779357.75824636,155813151.48276985,148940389.87033403,170617756.7717519,136062805.69036847,127742919.65658031,-3781955.8,-5916961.0,265696.12,19981376.0,624272.6,606391.0,338777.03,439710.53,789970.1,863611.56,-45640496.0,472720.0,-22582208.0,1.882727026939392,91889216.0,106710056.0
17_1101_16,2023-10-01,2728.7933346666346,2385.4720222448927,2718.9022455486825,3613.412109375,3723.8926065164383,5703.8975129052305,18404.045078340943,2795.078988904389,4983.0994203389855,8023.181327630136,4983.0994203389855,7622.02226124863,4983.0994203389855,3089.7140848721147,2718.8137301339857,2755.0645,2821.1978,1481.1821,604.0952,2871.6196,2757.6343,724.796,1442.6718,4765.652,5897.6123,2703.5508,2806.787,3054.2178,2691.6748046875,2691.6748046875,2691.6748046875
17_1101_16,2023-11-01,2719.802252839067,2092.931033640206,2718.9022455486825,2523.980224609375,4509.814092010367,7448.759107601938,21402.199191446365,2870.5815426292374,4983.0994203389855,8023.181327630136,4983.0994203389855,7622.02226124863,4983.0994203389855,3089.7140848721147,2718.8137301339857,2706.2568,2598.9424,1252.2065,6000.443,2970.059,2876.375,930.63043,1570.7257,3903.1543,5237.574,2681.1084,2757.003,3037.879,2691.6748046875,2691.6748046875,2691.6748046875
17_1101_16,2023-12-01,2710.8111710115,1836.265640815205,2718.9022455486825,3220.333251953125,5124.420120035515,10838.71014109647,24184.967640493116,2946.084096354086,4983.0994203389855,8023.181327630136,4983.0994203389855,7622.02226124863,4983.0994203389855,3089.7140848721147,2718.8137301339857,2686.3086,2927.045,1323.1499,8967.522,2939.2007,2931.6704,1706.988,1977.4926,4043.466,4355.8657,2717.996,2696.792,2896.3071,2691.6748046875,2691.6748046875,3162.717529296875
17_1101_16,2024-01-01,2716.2058201080404,1611.0762607279162,2718.9022455486825,2541.08056640625,5605.0540976744505,7173.011271904845,16865.561952467786,3021.586650078934,4983.0994203389855,8023.181327630136,4983.0994203389855,7622.02226124863,4983.0994203389855,3089.7140848721147,2718.8137301339857,2670.044,3016.4023,1335.7803,2850.4478,2786.4849,2911.9414,1791.995,1942.4589,4388.835,4775.9985,2712.2031,2724.212,2893.1802,2691.6748046875,2691.6748046875,2691.6748046875
17_1102_14,2023-10-01,224.77704568917912,210.39131476507166,210.39131476507166,-219.56866455078125,1491.0072408076303,231.5009629206579,274.8481747759124,-1254.20554323323,726.4885270892958,8399.44704565302,726.4885270892958,7979.474693370368,726.4885270892958,223.13643666624853,210.39131476507166,209.10478,197.83755,958.9068,-251.37627,385.20612,380.78558,-856.26636,-467.04462,2187.4128,2663.5781,203.72363,277.77173,210.34735,185.2910614013672,185.2910614013672,185.2910614013672
17_1102_14,2023-11-01,224.77704568917912,210.39131476507166,210.39131476507166,208.96351623535156,2643.284574470201,-25875.34472619705,-25828.102941580866,-2704.156432651548,726.4885270892958,8399.44704565302,726.4885270892958,7979.474693370368,726.4885270892958,223.13643666624853,210.39131476507166,244.53613,249.85565,899.3698,-1539.0903,625.93884,781.31836,-1202.4205,-573.2549,2101.6218,2788.0474,171.1211,239.66943,210.3665,185.2910614013672,185.2910614013672,185.2910614013672
17_1102_14,2023-12-01,224.77704568917912,210.39131476507166,210.39131476507166,-98.14596557617188,3680.0849348839583,-25878.937637362957,-25822.03676955053,-4154.107322069866,726.4885270892958,8399.44704565302,726.4885270892958,7979.474693370368,726.4885270892958,223.13643666624853,210.39131476507166,211.24828,199.21262,786.6977,-3924.0984,957.6741,1071.2251,-815.17084,-517.23376,2202.635,2826.759,224.70947,193.35156,210.36375,185.2910614013672,26311.302734375,185.2910614013672
17_1102_14,2024-01-01,224.77704568917912,210.39131476507166,210.39131476507166,118.99230194091797,4612.980997273122,-25873.018805082633,-25840.60688024332,-5604.0582114881845,726.4885270892958,8399.44704565302,726.4885270892958,7979.474693370368,726.4885270892958,223.13643666624853,210.39131476507166,174.39497,169.61261,723.72003,-272.84222,1360.2867,1498.6316,-135.93071,2.5517054,3024.5793,4108.1006,216.29248,214.28394,210.37271,185.2910614013672,26311.302734375,185.2910614013672
17_1104_14,2023-10-01,4315.719277232239,4315.719277232239,4315.719277232239,4142.35986328125,5851.491626625833,3054.482680098713,-962.2912235643616,951.7265403271372,5050.757018800918,14562.187894058314,5050.757018800918,13834.078499355397,5050.757018800918,4340.133667082817,4315.719334203083,4311.9155,4314.1025,5060.708,6213.4116,4472.98,4255.1987,2285.2446,2815.4138,5576.6157,6142.7334,4311.088,4401.815,4315.6753,4302.9970703125,4302.9970703125,4302.9970703125
17_1104_14,2023-11-01,4315.719277232239,4315.719277232239,4315.719277232239,3886.583984375,7236.757752260741,2715.7468244565225,-820.8855146428741,-1163.5082259061464,5050.757018800918,14562.187894058314,5050.757018800918,13834.078499355397,5050.757018800918,4340.133667082817,4315.719334203083,4321.191,4337.35,5001.2817,781.66187,4720.879,4822.7627,2847.8057,3483.529,6429.3237,6813.445,4278.708,4353.0356,4315.6943,4302.9970703125,4302.9970703125,4302.9970703125
17_1104_14,2023-12-01,4315.719277232239,4315.719277232239,4315.719277232239,3798.7099609375,8486.267316350271,-21550.107085790518,-26071.15481033894,-3278.74299213943,5050.757018800918,14562.187894058314,5050.757018800918,13834.078499355397,5050.757018800918,4340.133667082817,4315.719334203083,4297.0786,4323.017,4888.9097,5156.3413,5072.057,5166.796,2728.145,3152.0095,6504.4263,6794.0957,4331.9307,4294.0645,4315.692,4302.9970703125,4302.9970703125,4302.9970703125
17_1104_14,2024-01-01,4315.719277232239,4315.719277232239,4315.719277232239,3623.721923828125,9613.32450908689,-21676.400775930048,-24450.976383522408,-5393.977758372714,5050.757018800918,14562.187894058314,5050.757018800918,13834.078499355397,5050.757018800918,4340.133667082817,4315.719334203083,4284.762,4278.8496,4825.8706,4681.42,5508.4453,5700.247,2822.3115,3907.7722,6571.888,7112.808,4323.5713,4320.937,4315.7007,4302.9970703125,4302.9970703125,4302.9970703125
17_1105_2,2023-10-01,16.183947289620896,12.156603529619485,418.46204317841926,3283.224609375,26661.842488580238,58774.97759184502,114317.47199237798,16.185599605110962,3908.521410017242,55020.88755712667,3908.521410017242,52269.843179270334,3908.521410017242,441.1084915748571,16.185602921298383,97.406006,28.367096,-62.297516,-72.73056,-28.532532,-25.393044,-235.60893,-151.57326,85.85131,130.18701,-233.61719,559.3633,-137.55371,0.0007561370730400085,396.8218688964844,0.0007561370730400085
17_1105_2,2023-11-01,16.183947289620896,9.131456419852112,418.46204317841926,3591.534912109375,42363.60761374813,-139003.3059570941,-99405.00773338162,16.185599605110962,3908.521410017242,55020.88755712667,3908.521410017242,52269.843179270334,3908.521410017242,441.1084915748571,16.185602921298383,-281.29684,341.87854,-77.6485,-3623.2532,-69.773224,-91.35626,-376.05487,-232.82431,78.9315,159.7453,-440.0586,252.22656,-102.652954,18253.771484375,396.8218688964844,0.0007561370730400085
17_1105_2,2023-12-01,16.183947289620896,6.859111275982227,418.46204317841926,3226.014404296875,51616.35051983497,-132886.80262375675,-102887.2364278576,16.185599605110962,3908.521410017242,55020.88755712667,3908.521410017242,52269.843179270334,3908.521410017242,441.1084915748571,16.185602921298383,4330.7793,5409.1797,-72.859436,-24124.555,-116.86606,-124.407104,-331.34573,-290.67517,68.33624,200.27568,-100.734375,-121.2168,0.1986084,30555.224609375,396.8218688964844,0.0007561370730400085
17_1105_2,2024-01-01,16.183947289620896,5.15223479510057,418.46204317841926,3031.236083984375,57068.81083901993,-42588.58770995858,-16957.48774035109,16.185599605110962,3908.521410017242,55020.88755712667,3908.521410017242,52269.843179270334,3908.521410017242,441.1084915748571,16.185602921298383,-1006.9169,303.10245,-71.42145,11079.9,-158.15952,-160.20547,-425.21326,-370.15585,65.12299,125.83908,-154.03125,47.498047,44.75586,396.8218688964844,2777.74853515625,0.0007561370730400085
17_1106_14,2023-10-01,4044.1886060397105,4819.701190357013,5360.570158671759,2926.21337890625,4820.02534711025,4069.7576945500214,1729.8935313396332,4352.525612272285,5475.556344231385,5145.772385088883,4031.2300138669357,4888.483765834439,5475.556344231385,4528.011318988153,4352.528717748078,4332.783,4616.0303,4372.1313,1781.9011,4288.0835,4225.921,2967.7834,3440.3203,4836.691,5203.904,4330.007,4426.7554,4235.049,4919.99951171875,3660.479736328125,4605.11962890625
17_1106_14,2023-11-01,2956.2677049040835,5399.010914425982,5360.570158671759,1933.15234375,5060.761167561246,30865.510948275987,28326.691862215157,4352.525612272285,5475.556344231385,5145.772385088883,4031.2300138669357,4888.483765834439,5475.556344231385,4528.011318988153,4352.528717748078,4451.7954,4665.962,4344.3477,4798.107,4236.549,4250.083,3389.1997,3614.8367,4971.561,5290.0903,4308.095,4381.6543,4212.7285,4919.99951171875,3896.639892578125,4841.27978515625
17_1106_14,2023-12-01,935.9716182497418,5399.010914425982,5360.570158671759,1662.9271240234375,5183.327084575019,28997.510129770162,27114.655087782627,4352.525612272285,5475.556344231385,5145.772385088883,4031.2300138669357,4888.483765834439,5475.556344231385,4528.011318988153,4352.528717748078,4181.7593,3216.408,4299.513,13344.162,4278.34,4288.95,2992.3801,3558.0974,4782.149,5047.769,4344.111,4327.1675,4227.6084,4880.6396484375,3660.479736328125,4762.5595703125
17_1106_14,2024-01-01,809.1973644810448,5399.010914425982,5360.570158671759,1305.7611083984375,5245.7291150883175,11874.965052669062,11405.758091770644,4352.525612272285,5475.556344231385,5145.772385088883,4031.2300138669357,4888.483765834439,5475.556344231385,4528.011318988153,4352.528717748078,4017.0527,3422.819,4270.663,1885.4912,4383.0005,4379.025,3525.898,3691.2751,5078.7437,5271.522,4338.454,4352.032,4380.6426,4880.6396484375,3384.959716796875,4762.5595703125
17_1109_16,2023-10-01,1294.7157831696716,0.0,1294.7157831696718,9430.6337890625,4450.53439751023,3347.2510152535056,6940.015703266463,8801.405687664279,5206.119551117799,5206.0364284733,5206.119551117799,4945.734607049634,5206.119551117799,2320.1627141690624,2291.121438154718,1282.748,1179.627,2212.3325,3287.5781,1469.2938,1519.842,-426.20038,109.21042,3926.0957,4239.7896,574.7993,1451.9224,-683.6826,1309.71484375,1309.71484375,1309.71484375
17_1109_16,2023-11-01,1294.7157831696716,0.0,1294.7157831696718,9125.1689453125,4468.033633016648,-1147.8210914356555,6649.962204088345,9228.82637422013,5206.119551117799,5206.0364284733,5206.119551117799,4945.734607049634,5206.119551117799,2320.1627141690624,2291.121438154718,1476.1926,2840.794,2138.707,6214.852,1378.0906,1171.6543,-818.9053,-377.2844,2707.8606,3794.076,534.90576,1362.894,101.99902,1309.71484375,1309.71484375,3896.401611328125
17_1109_16,2023-12-01,1294.7157831696716,0.0,1294.7157831696718,9661.923828125,4468.130667504599,-1366.6026858949012,7240.465310921445,9656.247060775982,5206.119551117799,5206.0364284733,5206.119551117799,4945.734607049634,5206.119551117799,2320.1627141690624,2291.121438154718,1088.5084,1225.4897,2000.4404,4149.4316,1282.8485,1366.1963,-806.2876,-137.7556,2988.9004,3668.8682,600.4785,1254.8452,-23.589844,1309.71484375,1309.71484375,3896.401611328125
17_1109_16,2024-01-01,1294.7157831696716,0.0,1294.7157831696718,10370.3359375,4468.131205567639,6606.488426090327,11170.676476967794,10083.667747331834,5206.119551117799,5206.0364284733,5206.119551117799,4945.734607049634,5206.119551117799,2320.1627141690624,2291.121438154718,1066.508,1896.8873,1923.7412,-242.73743,1241.1405,1205.092,-1072.2773,-507.20093,2709.8542,3681.7273,590.1797,1303.898,516.0283,1309.71484375,1309.71484375,3896.401611328125
17_1110_14,2023-10-01,327.2753785234448,327.2753785234448,327.2753785234448,280.0771179199219,1331.0759690682235,-402.117886630582,-4727.722600212961,-1849.7163007042568,359.9634221015079,1718.9980987758884,359.9634221015079,1633.0481938370938,359.9634221015079,327.45440169661356,327.49577690554065,327.27435,327.2732,327.36624,327.22272,356.12634,308.98462,-426.9799,-144.66315,891.83624,1161.4513,327.27405,327.27542,327.23145,329.6510314941406,329.6510314941406,347.96502685546875
17_1110_14,2023-11-01,327.2753785234448,327.2753785234448,327.2753785234448,255.88233947753906,1890.1488137499882,-417.95561763916544,-4784.301256278254,-2242.061655294524,359.9634221015079,1718.9980987758884,359.9634221015079,1633.0481938370938,359.9634221015079,327.45440169661356,327.49577690554065,327.27618,327.2739,327.35907,327.09906,394.75757,423.181,-96.70146,36.21577,791.4547,985.2261,327.27173,327.2754,327.25058,329.6510314941406,329.6510314941406,347.96502685546875
17_1110_14,2023-12-01,327.2753785234448,327.2753785234448,327.2753785234448,240.66873168945312,2201.5278352456103,529.3054147306966,-5220.801140591568,-2634.4070098847906,359.9634221015079,1718.9980987758884,359.9634221015079,1633.0481938370938,359.9634221015079,327.45440169661356,327.49577690554065,327.2756,327.27353,327.34543,327.24313,430.732,369.1029,-307.94025,12.532102,760.0411,1009.43945,327.27524,327.2754,327.24783,329.6510314941406,329.6510314941406,347.96502685546875
17_1110_14,2024-01-01,327.2753785234448,327.2753785234448,327.2753785234448,224.24334716796875,2374.9522752803623,192.16735077868998,-4079.1925710364667,-3026.752364475057,359.9634221015079,1718.9980987758884,359.9634221015079,1633.0481938370938,359.9634221015079,327.45440169661356,327.49577690554065,327.27545,327.26974,327.33792,327.0495,469.11908,432.98758,-64.265976,-9.354488,991.4231,1185.8875,327.27594,327.2754,327.25677,329.6510314941406,329.6510314941406,347.96502685546875
17_1110_2,2023-10-01,0.0,1.4739076774681354,2.6973804907236523,469.14630126953125,12058.579542652798,-182059.8074372463,-61874.16412605399,2.6973703309880563,1760.0127858817507,13714.219263717592,1760.0127858817507,13028.508300531712,1760.0127858817507,47.59374068705424,2.6973703642467166,185.25494,599.8535,4575.268,-13464.443,1224.3479,1379.9436,-14560.859,-8197.025,9099.542,14148.201,-35.214844,2.6973538,2.653365,0.00034544855589047074,173133.46875,0.00034544855589047074
17_1110_2,2023-11-01,0.0,0.8053920849431045,2.6973804907236523,535.5380249023438,17953.24628094027,-184352.5814982134,-59241.453850981474,2.6973703309880563,1760.0127858817507,13714.219263717592,1760.0127858817507,13028.508300531712,1760.0127858817507,47.59374068705424,2.6973703642467166,2015.9879,1598.2487,4212.9487,9684.937,2471.133,1329.1064,-10825.77,-6065.264,10683.013,13556.115,-8010.9863,2.6973372,2.6725178,0.00034544855589047074,0.00034544855589047074,0.00034544855589047074
17_1110_2,2023-12-01,0.0,0.4400929721753378,2.6973804907236523,413.7138977050781,20835.41577520527,-177490.3935955249,-56072.77622205559,2.6973703309880563,1760.0127858817507,13714.219263717592,1760.0127858817507,13028.508300531712,1760.0127858817507,47.59374068705424,2.6973703642467166,1636.9348,468.1289,3526.059,-16611.695,4192.8726,4283.707,-8020.2437,-3841.9607,13061.0205,16234.338,-7567.838,2.6973171,2.6697664,0.00034544855589047074,0.00034544855589047074,0.00034544855589047074
17_1110_2,2024-01-01,0.0,0.24048140996047282,2.6973804907236523,331.3250732421875,22244.638953118985,-169307.60570863483,-85304.02887073696,2.6973703309880563,1760.0127858817507,13714.219263717592,1760.0127858817507,13028.508300531712,1760.0127858817507,47.59374068705424,2.6973703642467166,558.87885,283.9016,3144.8484,-516.4135,6384.351,6796.9575,-2171.66,-395.7389,17154.377,20973.137,-16289.596,2.6973262,2.6787233,0.00034544855589047074,0.00034544855589047074,0.00034544855589047074
17_1111_2,2023-10-01,4434.4015573561255,4143.410186820671,6385.275352339544,4363.11669921875,5493.537075295083,13182.843414588693,21142.377868889125,13151.070440076935,8418.203527191772,5466.879200558936,8220.670218413128,5193.535240530989,8418.203527191772,5682.509371137985,8418.20914203703,4499.3213,4441.1533,4922.582,2860.2551,4529.908,4759.7607,1983.7845,3195.571,6396.401,7226.1187,3313.0479,4582.472,894.1865,6655.24755859375,234.33978271484375,4405.58642578125
17_1111_2,2023-11-01,674.3311370675374,0.0,6385.275352339544,926.3556518554688,5895.034836062459,-59.894532541789886,7875.518776495509,13788.649669811291,8418.203527191772,5466.879200558936,8220.670218413128,5193.535240530989,8418.203527191772,5682.509371137985,8418.20914203703,4393.2173,4332.0312,5250.815,2370.287,4705.449,4528.4033,2937.1335,3110.586,6958.0835,8036.268,2684.817,4498.643,1065.3135,4593.05859375,234.33978271484375,8811.1728515625
17_1111_2,2023-12-01,674.3311370675374,0.0,6385.275352339544,851.95556640625,6047.2348606777305,-3030.1166360082316,8045.482618938135,14426.228899545647,8418.203527191772,5466.879200558936,8220.670218413128,5193.535240530989,8418.203527191772,5682.509371137985,8418.20914203703,4400.506,4501.8,5351.885,2029.4396,4950.6035,5055.229,3348.3718,3606.0603,7060.497,7642.3325,2887.0054,4396.739,1704.0654,328.07568359375,46.8680305480957,4452.4541015625
17_1111_2,2024-01-01,674.3311370675374,0.0,6385.275352339544,546.2533569335938,6104.930942092019,3978.64887532959,14341.256036005045,15063.808129280002,8418.203527191772,5466.879200558936,8220.670218413128,5193.535240530989,8418.203527191772,5682.509371137985,8418.20914203703,4375.102,4325.419,5378.73,5053.6523,5250.3594,5253.4736,3348.5862,4056.2476,6717.3,7349.449,2393.6094,4442.9165,1711.9434,234.33978271484375,46.8680305480957,2202.793212890625
17_1113_14,2023-10-01,134.86622741350746,125.8751455859403,125.8751455859403,156.67083740234375,472.42872657733983,-288.983691841966,-4007.7481857081293,-263.7341582680624,150.56490655698926,1368.7279758341574,150.56490655698926,1300.2915770424495,150.56490655698926,125.99172535557798,125.8751455859403,125.6786,125.82943,125.85134,126.02374,140.58214,176.69952,-143.71112,-114.064445,389.07153,443.25626,125.86442,125.875175,125.831184,126.47029113769531,126.47029113769531,126.47029113769531
17_1113_14,2023-11-01,134.86622741350746,125.8751455859403,125.8751455859403,101.46035766601562,764.8394317214495,60.60945580071825,-3967.3284311241628,-649.4473690832755,150.56490655698926,1368.7279758341574,150.56490655698926,1300.2915770424495,150.56490655698926,125.99172535557798,125.8751455859403,124.099525,124.943985,125.837395,124.851456,160.30511,139.79303,-52.37651,-4.112482,416.2037,544.1465,125.68266,125.87516,125.85034,126.47029113769531,126.47029113769531,126.47029113769531
17_1113_14,2023-12-01,134.86622741350746,125.8751455859403,125.8751455859403,120.23187255859375,1011.5661290427431,481.8932684808949,-4135.255113227206,-1035.1605798984885,150.56490655698926,1368.7279758341574,150.56490655698926,1300.2915770424495,150.56490655698926,125.99172535557798,125.8751455859403,118.992386,118.2622,125.807594,126.88084,178.643,167.5446,-91.612434,-20.492186,377.6139,494.26202,117.28406,125.87514,125.84759,126.47029113769531,126.47029113769531,126.47029113769531
17_1113_14,2024-01-01,134.86622741350746,125.8751455859403,125.8751455859403,97.06029510498047,1219.7461378460205,447.56255093899824,-3193.5329823743036,-1420.8737907137017,150.56490655698926,1368.7279758341574,150.56490655698926,1300.2915770424495,150.56490655698926,125.99172535557798,125.8751455859403,118.99093,119.75956,125.792534,124.973175,197.62688,217.73096,-36.360424,13.045483,394.62466,428.7066,118.09832,125.875145,125.856544,126.47029113769531,140.5225372314453,126.47029113769531
17_1116_2,2023-10-01,718.3874380226164,3246.765277285241,3251.611180657028,793.1619873046875,3048.1656240437296,-307.5711657674774,-3522.8082925055087,1813.9078546252817,2350.109399748479,2374.4023840812993,2374.394233204359,2255.682264877234,2350.109399748479,903.9694185277611,2340.1697090590214,781.4229,742.2033,1083.3572,1928.6421,848.39014,774.76025,-392.22278,-21.15633,1457.4274,1841.2744,726.7749,749.1422,251.09143,714.0979614257812,714.0979614257812,714.0979614257812
17_1116_2,2023-11-01,718.3874380226164,3246.765277285241,3251.611180657028,729.4044189453125,3214.717499495414,-2606.217130355246,-2612.5089946350986,1667.8996979508681,2350.109399748479,2374.4023840812993,2374.394233204359,2255.682264877234,2350.109399748479,903.9694185277611,2340.1697090590214,789.9544,770.20624,1054.2695,2866.6882,862.77856,1028.8734,-248.6825,355.26236,1943.1658,2018.3217,710.90356,731.7246,380.74756,714.0979614257812,714.0979614257812,714.0979614257812
17_1116_2,2023-12-01,718.3874380226164,3246.765277285241,3251.611180657028,653.0675048828125,3226.624009472592,530.0376801510401,-3223.504084791368,1521.8915412764545,2350.109399748479,2374.4023840812993,2374.394233204359,2255.682264877234,2350.109399748479,903.9694185277611,2340.1697090590214,819.47797,784.66876,999.3096,-432.62207,855.1663,799.7359,-332.78302,40.33815,1372.9926,1574.1704,736.99146,710.5897,318.35828,714.0979614257812,714.0979614257812,714.0979614257812
17_1116_2,2024-01-01,0.0,3246.765277285241,3251.611180657028,578.8240966796875,3227.475185596861,192.84775563046605,-4499.981410097002,1375.883384602041,2350.109399748479,2374.4023840812993,2374.394233204359,2255.682264877234,2350.109399748479,903.9694185277611,2340.1697090590214,783.4138,620.1759,968.7947,-546.3302,846.7663,819.7872,-178.62224,142.25267,1454.4591,1805.5212,732.89404,720.18695,409.61987,714.0979614257812,714.0979614257812,761.7044677734375
17_1200_14,2023-10-01,14940226.225252638,15008536.868545761,15111092.016104834,28985252.0,13639702.287158975,17581932.743158758,10875510.633817442,16830145.355666883,13265906.495668113,7195906.891842863,13265906.495668113,6836111.547250719,13265906.495668113,15195994.106739603,15491707.405521922,15074318.0,15084902.0,15657668.0,15191227.0,15650369.0,13892128.0,6082568.0,8128981.5,23173132.0,26212870.0,13049134.0,15065514.0,13291866.0,15273239.0,14960832.0,13641780.0
17_1200_14,2023-11-01,11624098.562173823,15008536.868545761,15111092.016104834,29981146.0,12453244.436901662,17760554.56509959,11601916.877640676,17640696.084391825,13265906.495668113,7195906.891842863,13265906.495668113,6836111.547250719,13265906.495668113,15195994.106739603,15491707.405521922,15005647.0,15018081.0,14984704.0,9260504.0,15322071.0,15359732.0,5028403.5,8686573.0,22693422.0,25019402.0,6855439.0,15033232.0,12691530.0,14509576.0,13954187.0,11906184.0
17_1200_14,2023-12-01,7272521.05239688,15008536.868545761,15111092.016104834,38850604.0,11424864.346583476,16137605.577732967,11521963.51947069,18451246.813116767,13265906.495668113,7195906.891842863,13265906.495668113,6836111.547250719,13265906.495668113,15195994.106739603,15491707.405521922,14976084.0,15054544.0,14770392.0,12854008.0,15134307.0,16234892.0,5633175.5,6940904.5,23911670.0,25939574.0,18837792.0,14994114.0,12037673.0,13815339.0,13850051.0,10031741.0
17_1200_14,2024-01-01,9286132.269712426,15008536.868545761,15111092.016104834,47184368.0,10533500.519428989,18846113.88965435,15574555.626613094,19261797.541841708,13265906.495668113,7195906.891842863,13265906.495668113,6836111.547250719,13265906.495668113,15195994.106739603,15491707.405521922,14937251.0,14980684.0,14689872.0,8198765.0,14936272.0,15202108.0,7314534.5,10479777.0,23254628.0,27355390.0,9902597.0,15011914.0,11811393.0,13884763.0,13225236.0,9823469.0
17_1201_2,2023-10-01,0.0,568.777060365659,704.2147140894757,491.5493469238281,11262.219713020699,22442.511588089088,86536.81738790205,-876.7336149676489,9006.645007713842,23660.131078959006,9657.893538206627,22477.124525011055,9006.645007713842,2506.1990993963364,704.2017388855917,1034.5879,926.71484,-2551.9473,-2062.877,1562.4961,2028.5476,-9184.219,-6138.1533,9869.086,16488.47,609.0469,1015.5449,-194.53125,834.490234375,1668.97998046875,834.490234375
17_1201_2,2023-11-01,0.0,460.7031276083621,704.2147140894757,734.760498046875,18276.14278685496,-109173.98391551818,-38042.09272237717,-2271.0135217615098,9006.645007713842,23660.131078959006,9657.893538206627,22477.124525011055,9006.645007713842,2506.1990993963364,704.2017388855917,842.0625,700.26855,-3285.3867,8161.163,1133.1758,1209.2324,-9165.98,-6765.4697,6417.4795,7842.5386,501.0078,837.9922,-209.15625,834.490234375,1668.97998046875,834.490234375
17_1201_2,2023-12-01,0.0,373.1644374892261,704.2147140894757,538.0660400390625,22934.764123234607,-96273.70238350448,-20739.590263109858,-3665.29342855537,9006.645007713842,23660.131078959006,9657.893538206627,22477.124525011055,9006.645007713842,2506.1990993963364,704.2017388855917,1716.9707,1829.0498,-3077.0996,-4532.7363,-186.60156,319.95148,-9701.681,-5161.0957,6390.574,10019.567,678.58594,623.40625,-665.68945,8623.060546875,1668.97998046875,834.490234375
17_1201_2,2024-01-01,0.0,302.25906676506577,704.2147140894757,692.244384765625,26029.002900493902,-108736.58464096562,-45680.7128348345,-5059.573335349231,9006.645007713842,23660.131078959006,9657.893538206627,22477.124525011055,9006.645007713842,2506.1990993963364,704.2017388855917,498.8457,299.36133,-3018.3867,9761.574,-1944.9297,-1910.2878,-12610.208,-8258.574,6138.007,8630.741,650.6992,721.2383,-640.3457,12517.345703125,4450.6123046875,834.490234375
17_1202_2,2023-10-01,2099.417606736933,2599.921161804838,2601.0875735021273,2174.315185546875,2431.193482988489,2088.7674703865528,3152.6555477708275,3377.3435164260814,2562.065270174079,2630.1625809871657,3059.018280653162,2498.654451937807,2562.065270174079,2199.468124540487,2562.0634094179054,2115.6328,2241.5247,2160.5906,1461.6613,2032.4895,2015.7766,1700.3862,1780.7877,2335.049,2402.8855,2075.5144,2125.0154,2173.938,2096.710693359375,2096.710693359375,2096.710693359375
17_1202_2,2023-11-01,2099.417606736933,2599.921161804838,2601.0875735021273,2091.204345703125,2518.2272131655554,2135.3889222435887,3493.4711672595868,3455.1936771532414,2562.065270174079,2630.1625809871657,3059.018280653162,2498.654451937807,2562.065270174079,2199.468124540487,2562.0634094179054,2065.589,2168.6892,2139.9595,1587.2751,1982.0576,1958.8455,1241.1619,1672.6089,2179.3142,2243.5261,2068.6836,2110.5117,2140.4714,2096.710693359375,2096.710693359375,3.632048174040392e-05
17_1202_2,2023-12-01,2099.417606736933,2599.921161804838,2601.0875735021273,1996.0361328125,2541.0584999791604,2174.6291824672217,3473.512731919166,3533.043837880402,2562.065270174079,2630.1625809871657,3059.018280653162,2498.654451937807,2562.065270174079,2199.468124540487,2562.0634094179054,2073.8242,2126.1511,2104.6802,2182.2683,1943.15,1952.9504,1549.0258,1657.442,2396.5557,2570.0637,2079.9114,2092.9536,1987.196,2096.710693359375,2420.748046875,2096.710693359375
17_1202_2,2024-01-01,2099.417606736933,2599.921161804838,2601.0875735021273,1908.8701171875,2547.047760194764,2060.44270474766,3480.371304820015,3610.8939986075625,2562.065270174079,2630.1625809871657,3059.018280653162,2498.654451937807,2562.065270174079,2199.468124540487,2562.0634094179054,2078.3818,2120.6128,2085.4917,1532.9,1926.6997,1905.7395,1633.5397,1700.2523,2165.163,2188.651,2078.148,2100.9478,1906.7899,2096.710693359375,2096.710693359375,3.632048174040392e-05
17_1203_16,2023-10-01,3011.113304052243,9166.250223512972,7876.232875211733,2711.847412109375,6468.442660734501,3034.660680882219,3397.4817090338374,3057.2589641187665,4114.350653023452,9794.451108742573,4114.350653023452,9304.728553305444,4114.350653023452,3164.98205363819,3053.685158858414,3194.1272,2970.3843,3058.9766,-2850.1064,3064.4514,3065.752,3043.878,3047.8557,3077.5747,3081.1992,3620.9468,3174.5874,3052.6895,3049.681884765625,3049.681884765625,3337.3876953125
