unique_id,metric,AutoARIMA,AutoETS,CES,AutoRegressive,MSTL,HoltWinters,AutoTheta,ADIDA,CrostonClassic,CrostonOptimized,CrostonSBA,IMAPA,SES,SESOpt,NHITS,NBEATS,TFT,TiDE,DeepAR,DeepAR-median,DeepAR-lo-90,DeepAR-lo-80,DeepAR-hi-80,DeepAR-hi-90,AutoNHITS,AutoPatchTST,AutoTimesNet,Chronos_tiny,Chronos_mini,Chronos_small
16_1309_53,rmsse,0.3711691309512365,0.25363702839186175,0.09015810435910694,0.3711691309512365,0.3374726450942305,0.482339489982869,0.13129102937018183,0.18316463917576478,0.3155192593903829,0.18316463917576478,0.2860721401555485,0.18316463917576478,0.15078593516524386,0.1500167894509309,0.15422665326737844,0.15471292216111843,0.14279327995548619,0.2150696332966944,0.14296665458533933,0.14503913706453198,0.23006012737402035,0.19641010774906115,0.1623539804068861,0.18284776619809595,0.15649233717580124,0.15502178677270698,0.14281730544281668,0.16689775576139848,0.15627245399051853,0.131309684793452
16_1310_15,rmsse,0.07027053612511061,0.08118279946444971,0.1681817071030331,0.07191235863450596,0.30869648793372984,0.5266655044470046,0.13753349822091845,0.058734356920536586,0.0587339449713458,0.058734356920536586,0.06684418588550817,0.058734356920536586,0.09223169987258088,0.09208118605974729,0.07290146166154592,0.07230542651720612,0.06763233955117294,0.2329990399842241,0.09817573395651645,0.10387049652224169,0.21997825378489214,0.17874060178682769,0.06092319405832574,0.06414085969809331,0.07294565502599579,0.07501716788158369,0.09934090956285317,0.11822831262448028,0.15284953210662297,0.10943459457596957
16_1312_1,rmsse,0.8550287462591225,0.7361029719807191,1.0764883171418609,0.2978493716467405,1.2511000618026884,1.0820731623953879,1.0354698560939364,0.7324838580435029,0.39383710024182494,0.7170791045412381,0.3588074575585683,0.7324838580435029,0.7489583780600451,0.7334441384806842,0.3442772048733221,0.3277329442016984,0.4160986707189295,0.6833278568650393,0.8082515494751654,0.7934793215645973,0.2638029257694382,0.28859631975103883,1.4248360526615487,1.6979375187777108,0.7653552552376023,0.4215651607812057,0.46528458892341096,0.37412888548021006,0.13742432814801503,0.3322150339568668
16_1312_15,rmsse,0.391125810394124,0.9111529957502597,0.35626604032330456,0.36460790373308927,1.3348846285162383,1.4330264290571437,0.5266429708573005,0.48526915940493637,0.40130457149165033,0.48526915940493637,0.3842588185432205,0.48526915940493637,0.445107109735726,0.4148338449955079,0.2691073520526924,0.17468526378778118,0.38425370947518145,0.49230807942278776,0.40086731052099833,0.3974808065697743,0.3490871394150359,0.3526779319849054,0.518574904093565,0.5626436647122832,1.099679371570396,0.3903924029367566,0.42646196685259125,0.26646002881920877,0.3014842200295349,0.3189269002474188
16_1313_15,rmsse,0.26677575974733203,0.7909277465733652,0.7647493046924262,0.4397510025203202,1.1603577282316972,1.2276097394974335,0.7325822906110877,0.3770882483734227,0.3770744615022502,0.3770882483734227,0.34707371090397304,0.3770882483734227,1.4171549387377662,0.3271314873625586,2.8751131532446683,2.8706662338878717,2.583249772957615,0.6977836424681018,0.26624860648760945,0.26569130921178863,1.750530580268338,1.066656957231578,1.3849587886050059,1.8807768950306387,0.8624668652152656,1.888198026977869,1.3782755002466898,0.05687047643579522,0.08978246644844991,0.11085707310745513
16_1403_1,rmsse,0.28344199478903426,0.17311642814115968,0.23450699788597226,0.4184963444906918,0.7491899620751203,1.2755369797220528,0.173039722397002,0.783177313582877,0.9313393018241933,0.783177313582877,0.8816103708256564,0.783177313582877,0.3888208239762029,0.1730396327281166,0.17562215778886905,0.17659669596341954,0.21201122249340285,0.7004070084105808,0.4320684527260098,0.41670863021763077,0.9152265351380262,0.767678307026413,0.28478579820740624,0.3356986099414967,0.4843773632453261,0.1743083999599242,0.22346162596064442,0.17412440693347542,0.17412440693347542,0.1742071551343574
16_1403_15,rmsse,2.9227463910717804,2.924497666729777,2.8905663430536834,3.0771429757869995,2.3737574932417393,2.4574856028441388,2.828003832189112,2.9749669731364405,3.1509212583901283,2.9749669731364405,3.189441649286071,2.9749669731364405,2.9455579957331857,2.924410943453943,3.3188650738482774,3.4313925039164284,2.8785743361116154,2.9379347333572543,2.819732017527638,2.819488210175855,2.861847293776389,2.8458911946280887,2.794110025040027,2.7901449173886967,3.5551512264829994,2.923071679752285,2.976272247248907,2.918028025679538,2.9644935124086387,2.9581385807937144
16_1404_15,rmsse,0.14786374819728157,0.6492096857047087,0.309592711796299,0.2867976515756633,1.4503327683862228,1.59377306540254,0.2797147627821807,0.2693314735688986,0.27663671842658666,0.2693314735688986,0.2937650432823424,0.2693314735688986,0.29322884800209265,0.2942678657246449,0.2820393818124229,0.2718322768783584,0.26789634140243246,0.6025097039272106,0.285277661685026,0.28883137854222773,0.33813916211725253,0.3320907865362606,0.2774991269099004,0.27875921252171054,1.3679767571951027,0.26524990764049405,0.30900536911440657,0.42217131927842655,0.5687240479681762,0.36043433339056147
16_1404_53,rmsse,0.5724793124741057,0.41869119208643424,0.5134808758956695,0.37141354202445687,1.8216286558040724,2.8541828097236213,0.4364316695959114,0.198139055996394,0.46042684573791814,0.198139055996394,0.3990883713502577,0.198139055996394,0.2843811613240357,0.43643131418522946,0.45248030767283676,0.4504770368356505,0.5815612774765612,0.5894982009798145,0.4894133406112354,0.49032719028029753,0.6435775678533441,0.597508593971546,0.3820947260762567,0.3359583017705791,0.4397730095877833,0.43201584600666915,0.4800664753153388,0.41480876062127925,0.405189125694645,0.426712662431467
16_1405_15,rmsse,0.13522339892351126,0.07249475111239277,0.07337094872180297,0.3844429376130837,0.1820328898265922,0.32452442904095163,0.18763645268154733,0.11645702958397033,0.6083550026985918,0.3081910247149257,0.6382645686574419,0.11645702958397033,0.06164713055454658,0.07406680907033594,0.1334740742212506,0.13034441861788573,0.8232106407652039,0.45819346633912983,0.384153594554027,0.4007632928207727,1.407563098362811,1.1322122983510166,0.47070813491906305,0.6701696015066103,0.3245406392683571,0.13468110150160348,0.07478603891006341,0.045875475019637825,0.12735464952093928,0.1088909806546699
16_1405_53,rmsse,0.19782960308144923,0.12391362711129081,0.14214366216235,0.07014059198387948,0.33963850433206677,1.0451870737586562,0.17587802805952163,0.05276912171178903,0.3597582481327729,0.05276912171178903,0.33183618927542086,0.05276912171178903,0.08746706040611099,0.13108851007474792,0.13063763267409464,0.1210990574307634,0.33573588582812647,0.2807203037164076,0.1532255059427446,0.14656672620248268,0.35172112401631656,0.29623981363945284,0.03691618532414277,0.08681893997281023,0.13153469300064138,0.12981404641170755,0.1250081270489036,0.0858384762778465,0.10728445804619745,0.09971568459452182
16_1407_1,rmsse,0.1239016056782299,0.16084445552434914,0.099217941843253,0.31278208705051863,1.0889814619984999,1.0878042688065857,0.24843673744780623,0.5613982678244683,1.0312569679219037,0.5613982678244683,1.0713184522009827,0.5613982678244683,0.24407928493350534,0.16074892194875803,0.15857796250890066,0.16474950094564764,0.2899998604552819,0.9442973547388825,0.6060925098405303,0.5452015171861692,0.9576977474938186,0.5227334365941074,1.5710423081137095,2.0259676963833018,0.6600982220731136,0.1604657208829666,0.1106039786669681,0.08613563512638886,0.35707175175588274,0.14382255729542634
16_1407_2,rmsse,0.36640816539349735,0.4315194116795985,0.31864078736390156,0.391275487532733,0.287691449197941,0.5560130627709212,0.4401895232819479,0.47799853841362805,0.48655292767932606,0.47799853841362805,0.4637892109619264,0.47799853841362805,0.3992488816778269,0.3947400940334036,0.4802471677009347,0.4826835992837274,0.44936951609359177,0.582657492185022,0.4007072941663677,0.3902308926201857,0.5946618719117167,0.52109963696768,0.37378349180356185,0.40088049499317185,0.5026875543946671,0.47731984981237735,0.4590309058013922,0.47751796868432056,0.47751796868432056,0.5306094171096728
16_1407_53,rmsse,1.3083508930165995,1.2863059538667339,1.5147034554786492,1.1730917065325837,1.3599960596846459,1.8109506117647998,1.2712621897161496,1.4201927431618697,1.922626642970816,1.4201927431618697,1.9526166320080958,1.4201927431618697,1.2591361606489726,1.2012955761121193,1.1981670365795782,1.1992190698468517,1.181872395400273,1.5099011315770732,1.180863460099978,1.2016428566957031,2.0169091930268976,1.8095583288594672,1.6957289839151735,2.441257460275245,1.1010327848471686,1.2009230199114158,1.1586536604572644,1.168547955937246,1.0516386821081989,1.1690746425812182
16_1408_2,rmsse,0.9990596249924378,0.9990531694447611,0.9968580909134512,0.8349874800910329,1.216237884846812,0.8990759263793189,1.1583993337822511,0.893638964503016,0.5988043204201563,0.893638964503016,0.5880691837152446,0.893638964503016,0.9921724340969456,0.9984455143912602,0.9951708783632015,0.9981229171961421,1.0695133284349507,0.6301018011056863,1.0322756955645507,0.999700999156337,0.63163236275112,0.7221073833889985,1.3971069627885166,1.522228018639949,1.0899604626776451,0.9990552272285853,0.9735370559087124,0.634610850014875,0.6080970039128427,0.8128151545665031
16_1411_15,rmsse,1.4591841893615158,1.4380058522667842,1.7666003284532017,1.3120934502529915,1.4844486660493286,1.2487540220808229,1.6397812616645195,1.1557554130829193,0.8830603069216953,1.123878684019867,0.8771970419315205,1.1557554130829193,1.316496349365596,1.4392605336280762,1.456734787041402,1.4626049710646152,1.602078423524807,0.8412468658702672,1.6569967843901363,1.6612122571986847,1.1200337306679244,1.246894152999807,2.1429889334693795,2.343751796124077,1.9865667330119159,1.4594229785676123,1.583433387797571,1.42239282046807,1.391216970896807,1.1110504154755878
16_1507_2,rmsse,0.5636761962556256,0.5636842913678918,0.5833974163340874,0.851472199146965,1.3850283522073807,1.9914452418717383,0.5709786766157401,1.2805479923221155,1.880702234233079,1.2805479923221155,1.9328074291027377,1.2805479923221155,0.8913885304591864,0.5645420516695185,0.5634212151789171,0.5634426936684251,0.9585524111340126,1.5522233964907084,2.016627546621598,2.1255397619214276,3.289232265039238,2.91664406886494,1.062570813683606,0.7315406543556673,1.3198511991872353,0.5624358890085336,0.6767535771812518,1.7218508720995587,2.067514058987885,1.8534991291262637
16_1508_2,rmsse,0.04690994371039958,0.31258796790307875,0.16688222716671677,0.04690994371039958,1.6859179971498035,2.3719519991273375,0.15697110548529036,0.08002834870766712,0.09136150390823107,0.08002834870766712,0.025937329686345618,0.08002834870766712,0.010820171814941272,0.000566575331355448,0.02359882212069979,0.010948422649864597,0.0005638588023680938,0.3659925624025862,0.0042417736368741965,0.004142179314295165,0.018855944794274333,0.010963778924073025,0.015967559844348552,0.021433147035434766,0.017718456839778095,0.005630272101379544,0.014661070151132776,0.02796022354573985,0.5592768230619242,0.055048725364066416
16_1605_2,rmsse,0.1288087933094562,0.2539818542583303,0.1332999866762033,0.4530095190671853,0.36822711965068083,0.5014969566024937,0.09208664353747935,0.2163753716754594,0.4182386291217383,0.2163753716754594,0.39581947972213194,0.2163753716754594,0.1860094638102129,0.20796052790436081,0.12741228847145936,0.12805406450007567,0.12107615434802846,0.1881448122253549,0.10541626408588513,0.09448865342881665,0.3379714373611453,0.24471457346786268,0.3523396965832403,0.47655752843237814,0.12599030322687496,0.06796111071265466,0.09321609963029649,0.09270050997990247,0.13217550260823804,0.09270050997990247
